2023-08-10 07:22:57,2347,Running: takeoff.go
2023-08-10 07:22:57,2347,Refueling complete
2023-08-10 07:22:58,2347,loading complete: missiles
2023-08-10 07:23:03,2347,Taking off ...
2023-08-10 07:24:41,2347,Running: takeoff.go
2023-08-10 07:29:38,2347,Running: takeoff.go
2023-08-10 07:31:17,2347,Running: takeoff.go
2023-08-10 07:33:01,2347,Running: takeoff.go
2023-08-10 07:35:51,2347,Running: takeoff.go
2023-08-10 07:38:00,2347,Running: takeoff.go
2023-08-10 07:39:48,2347,Running: takeoff.go
2023-08-10 07:40:26,2347,Running: takeoff.go
2023-08-10 07:42:28,2347,Running: takeoff.go
2023-08-10 07:44:44,2347,Running: takeoff.go
2023-08-10 07:47:06,2347,Running: takeoff.go
2023-08-10 07:47:24,2347,Running: takeoff.go
2023-08-10 07:49:51,2347,Running: takeoff.go
2023-08-10 08:00:32,2347,Running: takeoff.go
2023-08-10 08:00:32,2347,Refueling complete
2023-08-10 08:00:33,2347,loading complete: missiles
2023-08-10 08:00:38,2347,Taking off ...
2023-08-10 08:02:12,2347,Running: takeoff.go
2023-08-10 08:05:13,2347,Running: takeoff.go
