2023-08-10 09:36:35,2364,Running: quickLoad.go
2023-08-10 09:36:36,2364,Refueling complete
2023-08-10 09:36:38,2364,loading complete: missiles
2023-08-10 09:36:39,2364,loading complete: bombs
2023-08-10 09:38:24,2364,Running: quickLoad.go
2023-08-10 09:38:24,2364,Refueling complete
2023-08-10 09:38:25,2364,loading complete: missiles
2023-08-10 09:38:26,2364,loading complete: bombs
2023-08-10 09:43:31,2364,Running: quickLoad.go
2023-08-10 09:43:31,2364,Refueling complete
2023-08-10 09:43:32,2364,loading complete: missiles
2023-08-10 09:43:32,2364,loading complete: bombs
2023-08-10 09:44:02,2364,Running: takeoff.go
2023-08-10 09:44:02,2364,Refueling complete
2023-08-10 09:44:04,2364,loading complete: missiles
2023-08-10 09:44:04,2364,loading complete: bombs
2023-08-10 09:44:09,2364,Taking off ...
2023-08-10 09:44:29,2364,Running: takeoff.go
2023-08-10 10:15:25,2364,Running: takeoff.go
2023-08-10 10:15:27,2364,Refueling complete
2023-08-10 10:15:27,2364,loading complete: missiles
2023-08-10 10:15:28,2364,loading complete: bombs
2023-08-10 10:15:33,2364,Taking off ...
2023-08-10 10:15:51,2364,Running: takeoff.go
2023-08-10 10:20:09,2364,Running: takeoff.go
2023-08-10 10:32:24,2364,Running: takeoff.go
2023-08-10 10:35:32,2364,Running: takeoff.go
2023-08-10 10:37:19,2364,Running: takeoff.go
