2023-08-10 11:24:34,2525,Running: takeoff.go
2023-08-10 11:48:04,2525,Running: takeoff.go
2023-08-10 12:04:09,2525,Running: takeoff.go
2023-08-10 12:09:12,2525,Running: takeoff.go
2023-08-10 12:10:21,2525,Running: takeoff.go
2023-08-10 12:13:06,2525,Running: takeoff.go
2023-08-10 12:17:32,2525,Running: takeoff.go
2023-08-10 12:19:19,2525,Running: takeoff.go
2023-08-10 12:20:00,2525,Running: takeoff.go
2023-08-10 12:39:02,2525,Running: takeoff.go
2023-08-10 13:01:09,2525,Running: takeoff.go
2023-08-10 13:06:39,2525,Running: takeoff.go
2023-08-10 13:13:02,2525,Running: takeoff.go
2023-08-10 14:49:23,2525,Running: takeoff.go
2023-08-10 14:52:19,2525,Running: takeoff.go
2023-08-10 14:56:31,2525,Running: takeoff.go
2023-08-10 14:58:12,2525,Running: takeoff.go
