2023-08-10 05:18:50,2336,Running: quickLoad.go
2023-08-10 05:18:51,2336,Refueling complete
2023-08-10 05:18:52,2336,loading complete: missiles
2023-08-10 05:19:00,2336,Running: takeoff.go
2023-08-10 05:19:00,2336,Refueling complete
2023-08-10 05:19:02,2336,loading complete: missiles
2023-08-10 05:19:07,2336,Taking off ...
2023-08-10 05:21:06,2336,Running: takeoff.go
2023-08-10 06:39:39,2336,Running: takeoff.go
2023-08-10 06:39:39,2336,Refueling complete
2023-08-10 06:39:39,2336,loading complete: missiles
2023-08-10 06:39:44,2336,Taking off ...
2023-08-10 06:40:13,2336,Running: takeoff.go
2023-08-10 06:40:55,2336,Running: takeoff.go
2023-08-10 06:48:22,2336,Running: takeoff.go
2023-08-10 06:48:22,2336,Refueling complete
2023-08-10 06:48:23,2336,loading complete: missiles
2023-08-10 06:48:28,2336,Taking off ...
2023-08-10 06:48:47,2336,Running: takeoff.go
2023-08-10 06:57:30,2336,Running: takeoff.go
